article_link,body_text,pub_date,title,clean_text,damage_level,school
http://sn4hr.org/blog/2017/03/20/suspected-russian-forces-shelled-abdul-rahman-al-nasser-school-jisr-al-shoghour-city-idlib-governorate-march-20/,"
snhr: suspected russian warplanes fired missiles on abdul rahman al nasser school in jisr al shoghour city center in idlib governorate western suburbs, partially damaging it, march 20, 2017.
","March 20, 2017",suspected russian forces shelled abdul rahman al nasser school in jisr al shoghour city in idlib governorate on march 20,snhr suspected russian warplanes fired missiles on abdul rahman al nasser school in jisr al shoghour city center in idlib governorate western suburbs partially damaging it march  ,partially damaging,abdul rahman al nasser school
http://sn4hr.org/blog/2017/03/10/syrian-regime-shelled-school-al-mayadeen-city-deir-ez-zour-governorate-march-9/,"
snhr: syrian regime warplanes missiles fired on abdul jabar al rahabi school in al mayadeen city in deir ez-zour governorate eastern suburbs, severely damaging it and rendering it inoperable, march 9, 2017.
","March 10, 2017",syrian regime shelled a school in al mayadeen city in deir ez-zour governorate on march 9,snhr syrian regime warplanes missiles fired on abdul jabar al rahabi school in al mayadeen city in deir ezzour governorate eastern suburbs severely damaging it and rendering it inoperable march  ,severely damaging,abdul jabar al rahabi school
http://sn4hr.org/blog/2017/03/10/suspected-russian-forces-shelled-school-darat-ezza-city-aleppo-governorate-march-9/,"
snhr: suspected russian warplanes missiles fired on darat ezza eastern school in darat ezza city in aleppo governorate western suburbs, causing a massacre and severely damaging its building, march 9, 2017.
","March 10, 2017",suspected russian forces shelled a school in darat ezza city in aleppo governorate on march 9,snhr suspected russian warplanes missiles fired on darat ezza eastern school in darat ezza city in aleppo governorate western suburbs causing a massacre and severely damaging its building march  ,severely damaging,darat ezza eastern school
http://sn4hr.org/blog/2017/03/09/syrian-regime-shelled-school-kafr-nobbol-city-idlib-governorate-march-9/,"
snhr: syrian regime warplanes missiles fired near martyr fadel al khatib school in kafr nobbol city in idlib governorate southern suburbs, damaging its building and furniture and rendering it inoperable, march 9, 2017.
","March 9, 2017",syrian regime shelled a school in kafr nobbol city in idlib governorate on march 9.,snhr syrian regime warplanes missiles fired near martyr fadel al khatib school in kafr nobbol city in idlib governorate southern suburbs damaging its building and furniture and rendering it inoperable march  ,inoperable,martyr fadel al khatib school
http://sn4hr.org/blog/2017/03/07/syrian-regime-forces-shelled-school-otaya-town-damascus-suburbs-march-7/,"
snhr: syrian regime warplanes missiles fired on otaya primary school in otaya town east of damascus suburbs governorate, severely destroying its building, damaging its furniture and rendering it inoperable, march 7, 2017.
","March 7, 2017",syrian regime forces shelled a school in otaya town in damascus suburbs on march 7,snhr syrian regime warplanes missiles fired on otaya primary school in otaya town east of damascus suburbs governorate severely destroying its building damaging its furniture and rendering it inoperable march  ,severely,otaya primary school
http://sn4hr.org/blog/2017/03/04/syrian-regime-forces-shelled-al-kindi-school-al-waer-neighborhood-homs-city-march-4/,"
snhr: syrian regime warplanes missile fired on al kindi school in al wa’er neighborhood west of homs city, damaging it, march 4, 2017.
","March 4, 2017",syrian regime forces shelled al kindi school in al wa’er neighborhood in homs city on march 4,snhr syrian regime warplanes missile fired on al kindi school in al waer neighborhood west of homs city damaging it march  ,damaging,al kindi school
http://sn4hr.org/blog/2017/03/02/syrian-regime-forces-shelled-al-kanadi-school-al-waer-neighborhood-homs-governorate-march-2/,"
snhr: syrian regime warplanes fired missile near al kanadi school in al wa’er neighborhood west of homs damaging it, march 2, 2017.
","March 2, 2017",syrian regime forces shelled al kanadi school in al wa’er neighborhood in homs governorate on march 2,snhr syrian regime warplanes fired missile near al kanadi school in al waer neighborhood west of homs damaging it march  ,damaging,al kanadi school
http://sn4hr.org/blog/2017/02/25/school-damaged-car-bomb-explosion-sosyan-village-aleppo-governorate-february-24/,"
snhr: a car bomb from unknown source exploded near sosyan school in sosyan village in aleppo governorate eastern suburbs, damaging its cladding materials, february 24, 2017.
","February 25, 2017",a school damaged in car bomb explosion in sosyan village in aleppo governorate on february 24,snhr a car bomb from unknown source exploded near sosyan school in sosyan village in aleppo governorate eastern suburbs damaging its cladding materials february  ,damaging,sosyan school
http://sn4hr.org/blog/2017/02/23/syrian-regime-forces-shelled-walid-shaaban-school-jisr-al-shoghour-city-idlib-governorate-february-23/,"
snhr: syrian regime warplanes missile fired near walid sha’aban high school in jisr al shoghour city in idlib governorate western suburbs, damaging it, february 23, 2017.
","February 23, 2017",syrian regime forces shelled walid sha’aban school in jisr al shoghour city in idlib governorate on february 23,snhr syrian regime warplanes missile fired near walid shaaban high school in jisr al shoghour city in idlib governorate western suburbs damaging it february  ,damaging,walid shaaban high school
http://sn4hr.org/blog/2017/02/21/armed-opposition-forces-shelled-musa-bin-nusiar-school-new-aleppo-aleppo-city-february-20/,"
snhr: local made rocket shells fired on mosa bin nusiar school in new aleppo neighborhood in aleppo city, from artillery located in an area controlled by armed opposition factions, partially damaging its fence and cladding materials, february 20, 2017.
","February 21, 2017",armed opposition forces shelled musa bin nusiar school in new aleppo in aleppo city on february 20.,snhr local made rocket shells fired on mosa bin nusiar school in new aleppo neighborhood in aleppo city from artillery located in an area controlled by armed opposition factions partially damaging its fence and cladding materials february  ,partially damaging,mosa bin nusiar school
http://sn4hr.org/blog/2017/02/12/syrian-regime-forces-shelled-school-sfuhun-town-idlib-governorate-february-11/,"
snhr: syrian regime missiles launchers fired missiles near sfuhun boys school in sfuhun town in idlib governorate southern suburbs, partially damaging its fence, february 11, 2017.
","February 12, 2017",syrian regime forces shelled a school in in sfuhun town in idlib governorate on february 11.,snhr syrian regime missiles launchers fired missiles near sfuhun boys school in sfuhun town in idlib governorate southern suburbs partially damaging its fence february  ,partially damaging,sfuhun boys school
http://sn4hr.org/blog/2017/02/07/suspected-russian-forces-shelled-al-refiya-school-maaret-harma-idlib-governorate-february-7/,"
snhr: suspected russian warplanes missiles fired on al refiya school in ma’aret harma town in idlib governorate southern suburbs, partially damaging its building and furniture, february 7, 2017.
","February 7, 2017","suspected russian forces shelled al refiya school in ma’aret harma in idlib governorate, february 7.",snhr suspected russian warplanes missiles fired on al refiya school in maaret harma town in idlib governorate southern suburbs partially damaging its building and furniture february  ,partially damaging,al refiya school
http://sn4hr.org/blog/2017/02/06/syrian-regime-forces-shelling-maaret-harma-school-maaret-harma-town-idlib-governorate-february-6/,"
snhr: syrian regime warplanes fired missiles on ma’aret harma high school in ma’aret harma town in idlib governorate southern suburbs, damaging the school’s building, february 6, 2017.
","February 6, 2017",syrian regime forces shelling ma’aret harma school in ma’aret harma town in idlib governorate on february 6,snhr syrian regime warplanes fired missiles on maaret harma high school in maaret harma town in idlib governorate southern suburbs damaging the schools building february  ,damaging,maaret harma high school
http://sn4hr.org/blog/2017/02/04/suspected-russian-forces-shelled-school-al-mayadeen-city-deir-ez-zour-governorate-february-3/,"
snhr: suspected russian warplanes missiles fired on it school in al mayadeen city in deir ez-zour governorate eastern suburbs, damaging its building and cladding materials, february 3, 2017.
","February 4, 2017","suspected russian forces shelled it school in al mayadeen city in deir ez-zour governorate, february 3",snhr suspected russian warplanes missiles fired on it school in al mayadeen city in deir ezzour governorate eastern suburbs damaging its building and cladding materials february  ,damaging,it school
